# Coupled hybrid Ppm results generated on 05-Nov-2025 21:06:28
# Potentials: \Sigma_u^-(braaten) and \Pi_u(braaten)
# Quark masses used: 1.4702 4.8802 [GeV]
#
# Columns:
#   1  mass         (quark mass in GeV)
#   2  J            (total angular momentum)
#   3  n_H          (principal quantum number)
#   4  Energy_Hpm   (Hybrid coupled-state energy in GeV)
#   5  Int Y_Hp x Y_Hp       (Integral for expected value of (x); in GeV^-1)
#   6  Int Y_Hp x Y_Hm       (Integral for expected value of (x); in GeV^-1)
#   7  Int Y_Hm x Y_Hm       (Integral for expected value of (x); in GeV^-1)
#   8  Int Y_Hp Y_Hp         (Integral for normalization P+)
#   9  Int Y_Hp Y_Hm         (Integral for cross term P+ P-)
#  10  Int Y_Hm Y_Hm         (Integral for normalization P-)
# -------------------------------------------------------------------------
  4.8802    4    5      11.63831475   2.38097599e+00   2.61441161e+00   3.72404202e+00   3.49691326e-01   3.52945444e-01   6.50308674e-01
  4.8802    4    6      11.76642266   3.25974642e+00  -1.64463370e+00   1.85048690e+00   6.92832638e-01  -3.02517089e-01   3.07167362e-01
  4.8802    4    7      11.82626778   2.62324004e+00   2.68255497e+00   4.04887918e+00   3.34013336e-01   3.27641826e-01   6.65986664e-01
  4.8802    5    1      11.17113252   9.26856472e-01   1.79825061e+00   3.63565619e+00   1.89302277e-01   3.82510422e-01   8.10697723e-01
  4.8802    5    2      11.36824688   1.54741671e+00   2.15508733e+00   3.68056237e+00   2.49068410e-01   3.70560776e-01   7.50931590e-01
  4.8802    5    3      11.55683914   2.14346540e+00   2.41844124e+00   3.69605048e+00   3.28969246e-01   3.48323096e-01   6.71030754e-01
  4.8802    5    4      11.62837776   3.30188919e+00  -1.74124299e+00   1.48396513e+00   7.13091198e-01  -3.43205345e-01   2.86908802e-01
  4.8802    5    5      11.74324129   2.45466673e+00   2.77685998e+00   4.02903555e+00   3.30826281e-01   3.60884772e-01   6.69173719e-01
  4.8802    5    6      11.88570400   3.60793442e+00  -1.55300084e+00   2.03281056e+00   7.00937123e-01  -2.80572571e-01   2.99062877e-01
  4.8802    5    7      11.92834183   2.73282131e+00   2.49870513e+00   4.21928704e+00   3.29589974e-01   2.91515371e-01   6.70410026e-01
  4.8802    6    1      11.28277496   1.10825099e+00   2.04182333e+00   3.89418214e+00   2.08980689e-01   3.98721573e-01   7.91019311e-01
  4.8802    6    2      11.47667111   1.69016586e+00   2.37887037e+00   3.96690511e+00   2.56763958e-01   3.86814151e-01   7.43236042e-01
  4.8802    6    3      11.66299377   2.22333987e+00   2.64679484e+00   4.03390793e+00   3.13948347e-01   3.68560430e-01   6.86051653e-01
  4.8802    6    4      11.75286884   3.60458931e+00  -1.90036045e+00   1.50245907e+00   7.31331963e-01  -3.55544855e-01   2.68668037e-01
  4.8802    6    5      11.84618882   2.52309325e+00   2.94193082e+00   4.33243254e+00   3.16892881e-01   3.70820942e-01   6.83107119e-01
  4.8802    6    6      11.99802504   3.88390548e+00  -1.27618020e+00   2.33694330e+00   6.84060792e-01  -2.36254528e-01   3.15939208e-01
  4.8802    6    7      12.02907592   2.89725934e+00   2.10989832e+00   4.30419378e+00   3.43332542e-01   2.34080963e-01   6.56667458e-01
  4.8802    7    1      11.39251789   1.29268689e+00   2.27550006e+00   4.12608441e+00   2.27051793e-01   4.12034908e-01   7.72948207e-01
  4.8802    7    2      11.58260454   1.82022326e+00   2.58749841e+00   4.23819514e+00   2.62717916e-01   3.99223926e-01   7.37282084e-01
  4.8802    7    3      11.76633489   2.31488694e+00   2.85587612e+00   4.33604049e+00   3.06886588e-01   3.83848141e-01   6.93113412e-01
  4.8802    7    4      11.87730310   3.88685517e+00  -2.02419904e+00   1.56084052e+00   7.40639385e-01  -3.62367893e-01   2.59360615e-01
  4.8802    7    5      11.94708413   2.59777934e+00   3.08031949e+00   4.61156387e+00   3.08600379e-01   3.77540401e-01   6.91399621e-01
  4.8802    7    6      12.10393762   4.04701008e+00  -7.66190729e-01   2.75896663e+00   6.45949614e-01  -1.64483100e-01   3.54050386e-01
  4.8802    7    7      12.12810071   3.13843406e+00   1.50808739e+00   4.28128509e+00   3.75389036e-01   1.54482930e-01   6.24610964e-01
